ObjectID,GlobalID,CreationDate,Creator,EditDate,Editor,Today's Date and Time,Recorder Initials,Group Member Initials,Transect Number,Transect Orientation,Bearing,Bearing Orientation (Magnetic or True North),Latitude,Longitude ,Did you take a photo for iNaturalist and upload it?,Flower Buds,Open Flowers,Unripe Fruit,Ripe Fruit,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0,End Time,Notes?,What percent of the target species present is alive?,What percent of the target species present is dead?,Dominant cover,What percent of the black crowberry was alive?,Are you following trail or coast protocol? ,Flower Buds,Open Flowers,Unripe fruit,Ripe fruit,Transect number ,0.0,0.1,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2,1.3,1.4,1.5,1.6,1.7,1.8,1.9,2.0,2.1,2.2,2.3,2.4,2.5,2.6,2.7,2.8,2.9,3.0,3.1,3.2,3.3,3.4,3.5,3.6,3.7,3.8,3.9,4.0,4.1,4.2,4.3,4.4,4.5,4.6,4.7,4.8,4.9,5.0,Not present  - What percent of the black crowberry was alive?,Is black crowberry present?,Surrounding Habitat,Other - Surrounding Habitat,x,y
30,b95c1f69-6aae-4729-880d-3dc8bf31820b,7/7/2021 7:07:57 PM,,7/7/2021 7:07:57 PM,,7/7/2021 6:45:48 PM,EMJ,HEG,12b,Perpendicular,12N,True,44°20’27”N,68°3’56”W,No_I_forgot_:_,Not_Present,Not_Present,Not_Present,Not_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,14:48,No crowberry found. Do we need the a/b indicator for orientation when we have a single choice answer for it?,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.0656478192651,44.3406871794716
31,580d3338-c8cf-4687-9238-10a628c4a3f4,7/12/2021 1:13:35 PM,,7/12/2021 1:13:35 PM,,7/12/2021 12:57:12 PM,HEG,SOB,1a,Parallel,1° N,True,44°20’21” N,68°2’27”W,Yes!,Not_Present,Not_Present,Not_Present,Not_Present,_Three_toothed_cinquefoil,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,_Three_toothed_cinquefoil,_Three_toothed_cinquefoil,_Three_toothed_cinquefoil,_Three_toothed_cinquefoil,_Three_toothed_cinquefoil,_Three_toothed_cinquefoil,None_Present,None_Present,_Three_toothed_cinquefoil,_Three_toothed_cinquefoil,_Three_toothed_cinquefoil,_Three_toothed_cinquefoil,_Three_toothed_cinquefoil,_Three_toothed_cinquefoil,_Three_toothed_cinquefoil,_Three_toothed_cinquefoil,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,09:13,,100,0,moss and lichen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.04641081448,44.3420426763403
32,10efa8e6-97a8-42a6-ac82-cce159a974d0,7/12/2021 1:13:49 PM,,7/12/2021 1:13:49 PM,,7/12/2021 12:57:15 PM,SOB,HEG,1b,Perpendicular,274°W,Magnetic,44°20'21'' N,68°2'27'' W,Yes!,Not_Present,Not_Present,Not_Present,Not_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,_Three_toothed_cinquefoil,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,_Three_toothed_cinquefoil,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,09:13,,100,0,spruce and vacinium ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.0463664,44.3420359
33,19484c85-0786-4761-a076-b4b2a3100818,7/12/2021 1:27:07 PM,,7/12/2021 1:27:07 PM,,7/12/2021 1:22:33 PM,HEG,SOB,2t,Parallel,266° W,True,44°20’32” N,68°2’49”W,Yes!,Not_Present,Not_Present,Not_Present,Not_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,_Three_toothed_cinquefoil,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,09:25,,100,0,rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.0466429427798,44.3422520646801
34,eb9271c7-05d8-4070-85eb-0e3df0c79435,7/20/2021 1:50:59 PM,,7/20/2021 1:50:59 PM,,7/20/2021 1:45:00 PM,ST,"ST, BL, AF, LJN",2a,Parallel,116 SE,True,44°19’57”N,68°3’39”W,No_target_species_found,Not_Present,Not_Present,Not_Present,Not_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,09:50,N/A,0,0,Bedrock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.0600076102025,44.337012859865
35,72a15df4-0cd2-47f4-ab86-52709b791e2d,7/20/2021 8:33:22 PM,,7/20/2021 8:33:22 PM,,7/20/2021 1:35:29 PM,JS,JS LF,1a,Parallel,113° SE,True,44 19 57 N ,68 3 40 W,Yes_but_it_hasn't_uploaded_yet,Not_Present,Not_Present,Not_Present,Black_crowberry,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,Black_crowberry,Black_crowberry,None_Present,None_Present,None_Present,None_Present,Black_crowberry,None_Present,None_Present,Black_crowberry,Black_crowberry,Black_crowberry,None_Present,None_Present,Black_crowberry,Black_crowberry,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,09:50,,25,75,Grass and rocks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.0610976,44.3325991
36,85691b0f-7079-4e27-bfde-2d9a17f7920d,7/20/2021 8:33:24 PM,,7/20/2021 8:33:24 PM,,7/20/2021 2:02:00 PM,JS,JS LF,4a,Parallel,82 E,True,44 19 57 N,68 03 37 W,Yes_but_it_hasn't_uploaded_yet,Not_Present,Not_Present,Not_Present,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,None_Present,None_Present,Black_crowberry,Black_crowberry,None_Present,Black_crowberry,Black_crowberry,None_Present,Black_crowberry,Black_crowberry,Black_crowberry,None_Present,Black_crowberry,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,Black_crowberry,Black_crowberry,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,10:13,,90,10,Black crow berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.0602669,44.3325856
37,3aa28a98-368e-4788-ad75-b132f295d100,7/20/2021 8:33:25 PM,,7/20/2021 8:33:25 PM,,7/20/2021 2:13:32 PM,LF,JS LF,4a,Parallel,75 E,True,44 19 57 N,68 03 37 W,Yes_but_it_hasn't_uploaded_yet,Not_Present,Not_Present,Not_Present,Not_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,_Three_toothed_cinquefoil,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,_Three_toothed_cinquefoil,_Three_toothed_cinquefoil,_Three_toothed_cinquefoil,None_Present,_Three_toothed_cinquefoil,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,_Three_toothed_cinquefoil,None_Present,None_Present,None_Present,_Three_toothed_cinquefoil,None_Present,None_Present,10:20,This is for cinquefoil.,100,0,Black crowberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.0602533,44.3325711
38,4606201b-edd6-4406-a590-563a473d34a4,7/20/2021 8:33:27 PM,,7/20/2021 8:33:27 PM,,7/20/2021 2:27:08 PM,JS,JS and LF,6a,Parallel,117 SE,True,44 19 57 N,68 03 35 W,Yes_but_it_hasn't_uploaded_yet,Not_Present,Not_Present,Not_Present,Black_crowberry,None_Present,None_Present,None_Present,None_Present,None_Present,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,None_Present,None_Present,None_Present,Black_crowberry,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,10:32,Leggy crow berry plants,90,10,Black crow berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.0597119,44.3324536
39,67857e27-b70c-4508-93a9-090141875a94,7/20/2021 8:33:29 PM,,7/20/2021 8:33:29 PM,,7/20/2021 2:56:26 PM,LF,JS LF,10a,Parallel,25 NE,True,44 19 57 N,68 03 32 W,Yes_but_it_hasn't_uploaded_yet,Not_Present,Not_Present,Not_Present,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,None_Present,None_Present,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,None_Present,None_Present,Black_crowberry,Black_crowberry,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,11:03,"We walked more than 20 m to this location, u til we saw crowberry",95,5,Grass and black crowberry and rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.0587307,44.3325459
40,f5613a73-53a1-413c-a947-c3393737a6b0,7/20/2021 8:33:30 PM,,7/20/2021 8:33:30 PM,,7/20/2021 3:14:25 PM,JS,JS LF,12a,Parallel,15 N,True,44 19 60 N,68 03 32 W,Yes_but_it_hasn't_uploaded_yet,Not_Present,Not_Present,Not_Present,Black_crowberry,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,11:22,,955,5,Northern bayberry and rock,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.0587704,44.3332629
41,e1743bac-30f8-4e01-a141-212000ff3f81,7/20/2021 8:33:33 PM,,7/20/2021 8:33:33 PM,,7/20/2021 5:18:00 PM,JS,JS FL,1a,Parallel,124SE,True,44 20 16 N68 03 09 W,68 0309 W,Yes_but_it_hasn't_uploaded_yet,Not_Present,Not_Present,Not_Present,Black_crowberry,Black_crowberry,None_Present,Black_crowberry,Black_crowberry,Black_crowberry,None_Present,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,None_Present,None_Present,None_Present,None_Present,Black_crowberry,Black_crowberry,Black_crowberry,None_Present,None_Present,Black_crowberry,Black_crowberry,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,13:27,Moose,95,5,Northern bayberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.0526366,44.3376788
42,20ef320e-9ee9-467e-8c56-e0f7474f5dc7,7/20/2021 8:33:34 PM,,7/20/2021 8:33:34 PM,,7/20/2021 5:47:07 PM,LF,LF JS,4c,Parallel,171 S,True,44 20 10 N,68 03 06 W,Yes_but_it_hasn't_uploaded_yet,Not_Present,Not_Present,Not_Present,Not_Present,Black_crowberry,Black_crowberry,None_Present,Black_crowberry,None_Present,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,None_Present,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,13:54,"Moose
Trail",60,40,Northern bayberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.0517374,44.3361294
43,a29a2b46-0009-4219-9494-b41aaab9e047,7/20/2021 8:33:36 PM,,7/20/2021 8:33:36 PM,,7/20/2021 6:02:09 PM,JS,JS LF,6c,Parallel,224 SW,True,44 20 09 N,68 03 07 W,Yes_but_it_hasn't_uploaded_yet,Not_Present,Not_Present,Not_Present,Black_crowberry,None_Present,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,None_Present,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,None_Present,None_Present,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,None_Present,14:10,Moose trail,95,5,Black crow berry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.0518236,44.3356795
44,edceb1d2-bd74-4778-96db-0b984caac8e1,7/20/2021 8:33:38 PM,,7/20/2021 8:33:38 PM,,7/20/2021 6:11:51 PM,JS,JS LF,6c,Parallel,224 SW,True,44 20 09 N,68 03 06 W,Yes_but_it_hasn't_uploaded_yet,Three_toothed_cinquefoil,Three_toothed_cinquefoil,Not_Present,Not_Present,None_Present,None_Present,None_Present,Black_crowberry,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,_Three_toothed_cinquefoil,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,14:18,Moose trail TTC,100,0,Black crowberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.0518562,44.3356865
45,6c9e2c21-fb8e-4b06-b8cf-5c10fb43f2f8,7/20/2021 8:33:40 PM,,7/20/2021 8:33:40 PM,,7/20/2021 6:29:57 PM,JS,JS LF,8 c,Parallel,145SE,True,442006 N,68 03 07 W,Yes_but_it_hasn't_uploaded_yet,Not_Present,Not_Present,Not_Present,Black_crowberry,None_Present,None_Present,None_Present,None_Present,None_Present,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,None_Present,None_Present,None_Present,None_Present,None_Present,Black_crowberry,Black_crowberry,None_Present,None_Present,None_Present,Black_crowberry,None_Present,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,None_Present,Black_crowberry,Black_crowberry,None_Present,None_Present,None_Present,None_Present,None_Present,Black_crowberry,Black_crowberry,14:41,"Moose
Trail
",95,5,Northern bayberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.0518305,44.3348225
46,56694f33-2aa8-48aa-b3e2-46f9addb1000,7/20/2021 8:33:41 PM,,7/20/2021 8:33:41 PM,,7/20/2021 6:42:02 PM,Js,JS LF,8c,Parallel,163 S,True,44 20 06 N,68 03 06 W,Yes_but_it_hasn't_uploaded_yet,Not_Present,Not_Present,Not_Present,Not_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,None_Present,_Three_toothed_cinquefoil,None_Present,None_Present,None_Present,None_Present,None_Present,_Three_toothed_cinquefoil,_Three_toothed_cinquefoil,_Three_toothed_cinquefoil,_Three_toothed_cinquefoil,None_Present,None_Present,_Three_toothed_cinquefoil,None_Present,_Three_toothed_cinquefoil,None_Present,_Three_toothed_cinquefoil,None_Present,_Three_toothed_cinquefoil,None_Present,None_Present,None_Present,None_Present,_Three_toothed_cinquefoil,14:48,TTF,100,0,Black crowberry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.0518114,44.3348101
47,d6432413-aa8c-41b2-a6a2-6bf05aab6835,7/20/2021 8:33:44 PM,,7/20/2021 8:33:44 PM,,7/20/2021 7:24:40 PM,Jas,Js LF,16c,Parallel,185 S,True,44 20 03 N,68 03 06 W,Yes_but_it_hasn't_uploaded_yet,Not_Present,Not_Present,Not_Present,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,None_Present,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,None_Present,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,None_Present,None_Present,None_Present,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,None_Present,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,Black_crowberry,15:30,"Moose
Trail
",95,5,Common juniper,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-68.0516356,44.3341748
